reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
534598cc-6c6c-41b0-8825-72f4fbf3dc22,Tia Monika,https://play-lh.googleusercontent.com/a-/ALV-UjXRAq4CAlpxyZjTA10_FYiT4Brbuzx3Cb985qKKBcP-WtQ82IRg,"Sudah dua bulan, setiap buka langsung diarahin ke live dan video, saya sangat tidak suka metode ini karena tidak suka lihat live dan video, berisik. Belum lagi ngebug parah banget. Mau pindah ke beranda atau profil langsung close secara tiba-tiba. Selalu begitu, bahkan mau checkout saja langsung close aplikasinya, jadi males buat checkout. Sudah diperbarui tidak ada perubahan, sudah coba uninstall sama saja. Sudah tidak ada kenyamanan, jadi males mau pakai shopee",1,296,3.45.60,2025-03-15 05:13:35,"Hi kak Tia Monika, maaf ya udah bikin km ga nyaman krn kendala aplikasi, Aku saranin utk update aplikasi, Pastiin jaringan km stabil, Clear Cache aplikasi Shopee, Log out & Log in kembali, dan bisa coba secara berkala ya 1x24 jam. Kalau ada pertanyaan terkait Shopee boleh bgt DM Aku di @Shopee_id / @Shopeecare ya. Have a nice day ^AF",2025-03-15 06:15:36
aac49be3-6d3f-4ab1-bd6e-fbbefca49a0a,Pasti ada jalan,https://play-lh.googleusercontent.com/a/ACg8ocJr201EsMoxzi0d_IwHkz3XZjE_rA-piXr7bIbDs5kUAt1PlQ=mo,"untuk layanan shopee food , sangat buruk jelas menggunakan layanan prioritas masih saja lama , pengantaran pas di tanyakan ke driver malahan dapat gabungan order , buat apa saya bayar lebih kalo pesanan di gabungan kan dengan yang lain , tidak sesuai estimasi di aplikasi, layanan nya sangat korupsi waktu dan budget kalo begini ! sebaik nya layanan food di buatkan aplikasi sendiri , sehingga bisa lebih efesien dan transparan, seperti kompatitor yang ada di Indonesia",1,38,3.44.26,2025-04-01 06:24:55,,
dbe272a6-e73d-4889-94ee-4581a6c3416d,Jahuri Abdullah,https://play-lh.googleusercontent.com/a-/ALV-UjWvPgDS0AgtE9ESvm5cG1HqrlexIoFYX7zoNBKb5K1xpYjO3t8,"sekarang untuk pengirim nya sangat lambat, dan terkadang cancel otomatis dari pihak shopee atau oun ekspedisi nya tanpa ada pemberitahuan sebelum nya, semenjak tidak menggunakan jasa J&T jadi lemot semua 😡",2,12,3.47.39,2025-04-08 05:07:25,"Hi kak Jahuri Abdullah, maaf Krna sdg trjadi peningktan jmlh psnn, shg butuh wktu lbh utk mengirim pesanan. Untuk pengecekan lebih lanjut boleh infokan no pesanan dan username ke DM @Shopee_id/@Shopeecare ya. Terima kasih dan aku tunggu ya ^NK",2025-04-08 06:33:04
c41834b1-d985-4343-ab4a-7191b9786a70,Reffi Rianto,https://play-lh.googleusercontent.com/a-/ALV-UjXuCEeiCt_iX6vArXkCLOkaZ1I015QP2PysgDcMg9uEbd2GPoVf,"Maaf bintangnya aku ambil lg krn aplikasinya skarang banyak masalah. 1. Pada saat membuat pesanan opsi pengiriman dan metoda pembayaran ga bs dirubah. 2. Pada mode pencarian, filter hanya berfungsi sekali, ketika menemukan produk, melihat detil produk lalu kembali, filter sudah tidak berfungsi dan harus mengulang dari awal lagi. Sementara itu saja... Mohon segera diperbaiki Tambahan.... Info pelapak setiap dibuka selalu ""halaman sedang dalam perbaikan........""",5,716,3.44.26,2025-03-12 02:22:45,"Hai kak Reffi, maaf udah buat kamu ga nyaman terkait kendala yg kamu alami. Terima kasih atas feedbacknya ya. Ke depannya shopee akan terus berusaha lebih baik lagi agar para pengguna lebih nyaman dalam menggunakan shopee. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media @ShopeeID/@Shopeecare. Sehat selalu ^UD",2025-03-12 04:55:41
dc07144b-0393-4e57-88e2-8cd9daafd86b,Ayu Hartina,https://play-lh.googleusercontent.com/a/ACg8ocJ_bXHvcf_POmfAdbBDk5jZ1jEmZ763xSH3DoUOyqTqR01OrA=mo,"Kenapa ya setiap buka aplikasi shopee selalu halaman dlm perbaikan kembali ke menu utama... Dan begitu trus sampe berulang kali tetep sama seperti itu... Apakah shopee memang dlm perbaikan atau gimana.... Tolong jawab....saya pengguna baru.,. Tp tiap bula kayak gitu trus....",4,2,3.44.26,2025-04-18 12:36:29,"Hi kak Ayu Hartina, maaf buat kamu ga nyaman terkait kendala yg aplikasi kamu alami. Aku saranin kamu bisa clear cache, pastikan jaringan kamu stabil ya dan coba berkala dalam 1x24 jam. Kalau masih kendala jangan sungkan DM aku di Instagram @Shopee_ID yang bercentang biru yaa kak, sehat selalu ^YQ",2025-04-18 13:06:20
d9e6a19e-b86d-4573-83c5-23a9a206a862,Handri Setiawan,https://play-lh.googleusercontent.com/a-/ALV-UjW62haMcNJDB6wXzYJMRntdT735w2gOfol16RMcCGLb9QwKPSsD,"aplikasi parah, tidk ada tanggng jwbnya. saya order, di toko Andrevariasindo dan brng dtng tgl 6 april, tp barang salah lalu disurh retur. krena pas tgl mudik, saya plng tgl 10 langsng saya kemblikan lewt pengiriman jam 11 siang. sorenya status barang jadi ""pengembalian di batalkan"". sampai saat ini blm ada tindakan jelas. wlopun harga gak seberapa tpi klo yg di tipu orng bnyak ya jdi bnyak. saya pelanggan lama klo beli onlain selalu di apk ini. dan saya akan putuskan pindah ke apk Toped aj.",1,1,3.47.40,2025-04-13 10:42:32,"Hai kak Handri Setiawan, maaf yaa udah bikin kamu risau terkait pengiriman pesanan kamu. Untuk aku bantu pengecekan lebih lanjut boleh infokan username dan no pesanan kamu ke DM @Shopee_id / @Shopeecare_id ya. Ditunggu ^MS",2025-04-13 11:24:29
a7498a65-6065-4019-b970-f5cfbbb397f6,Angela Halmon,https://play-lh.googleusercontent.com/a-/ALV-UjUD_9yDF2uL8JVMl3RMGkSUspAK1yH82K9Fp68r-6fs7pPbjvWXVg,"tolong lebih di perhatikan lagi, ada beberapa barang pesenan saya yang hilang dan suka di kembalikan begitu saja, dan sering banget barang pesenan saya di kirimkan di tanggal yang tidak sesuai dgn estimasi/lambat, entah itu karena kurir nya yg lelet atau ekspedisi nya. Tolong lebih di perhatikan yah pihak shopee takutnya ada yang urgent pengen pke barangnya apalagi kalau customer nya udah bayar🙏",2,10,3.47.40,2025-04-15 22:43:15,"Hai kak Angela , mohon maaf atas ketidaknyamanan nya. terkait kendala pesanan kamu agar bisa aku bantu, bisa infoin username dan nomer pesanannya di DM IG @Shopee_id ya kak . Stay Safe ^GT",2025-04-15 23:17:58
f915c398-4d57-4c38-88b2-731655c49aa5,Eka Angriani,https://play-lh.googleusercontent.com/a-/ALV-UjXIhY8PzX8NK-IVL72uxSnrpuLQac2n3ew_qGxF02lw5v_3M9pN,"Di tombol ""pesanan Diterima"" bisa g sih di bikin double check, spy klw g sengaja ke pencet/tersetuh pesann kita masih aman. Klw salah pencet trus blm di terima yaa matilah kita sbg pembeli, kyk kasus ku skrg ini. Mw swipe keatas tp ke pencet pesann di terima, bisa g sih di klik 2x baru bisa di terima pesannya seperti klw mw keluar dr shopee ada pmberitahuanya klik 2x untuk keluar",1,94,3.44.26,2025-03-09 12:36:57,"Hi kak Eka Angriani, Jangan khawatir ya kak terkait permintaan kakak. Terkait permintaan kakak akan kami jadikan sebagai masukan untuk menjadikan Shopee lebih baik lg ya kak. Kami selalu mencoba memberikan yang terbaik untuk para pengguna Shopee ya. Jika msih terkendala, kakak bs dm aku di IG @Shopee_ID ya. Sehat selalu ^CV",2025-03-09 13:21:40
06cb27ca-6a49-4183-b953-d05850f173ba,Novi Lianasari,https://play-lh.googleusercontent.com/a-/ALV-UjU9fWfQsid07Mis1RGYIAJG7zd8C-4zSmm90v3qk0iksR3R5Fg,saya ikhlas kasih bintang lima padahal nya ekarang akun saya berubah tidak bisa cod . sedikit kecewa karena saya tidak batal kan pesanan kadang pesanan belum datang kerumah sudah ada pemberi Tahuan di tolak pembeli akhir nya batal padahal pesanan belum ke tangan saya . tapi ya udah lah ngak papa,5,1,3.47.40,2025-04-16 09:46:58,"Hai kak Novi maaf ya untuk kendala yang kaka alami, kedepannya kami tingkatkan kualitas dan kasih pelayanan yg terbaik supaya kendala yg sama tidak terulang kembali ya kak, namun terkait kendala kakak, kakak bisa chat detail kendala kakak dg memberikan screenshot review ini ke DM Social Media kita @Shopee_id /@Shopeecare_id ya, Sehat selalu ^RJ",2025-04-16 10:15:42
ffea4dbf-0a9d-48bd-99bf-f2f1e7a88e99,Kim Taehyung,https://play-lh.googleusercontent.com/a/ACg8ocJjZiER4HR0cv9GrVcVJ-F0kqaDSnrSvN9rZHXJENWMjUMTUw=mo,setelah putus sama j&t pengiriman jadi spx lama banget. bener² lama pengiriman nya. kalau mau buka apk nya juga langsung di arahkan ke video/live. ini mengganggu banget jadi bikin hp lemot,1,17,3.47.39,2025-04-09 02:20:13,"Hi kak Kim Taehyung maaf ya atas ketidaknyamanannya terkait kendala kakak. Terkait kendala aplikasi aku saranin kakak untuk melakukan clear cache pada aplikasi shopee. Agar aku bisa bantu, boleh cek pesanan yuk infoin ke aku username dan no pesanan kakak ke DM sosmed @ShopeeID/@Shopeecare ya . Ditunggu ^AB",2025-04-09 03:09:03
ab9ce74a-7feb-49ad-a21c-bc510b5dbfd5,Uthek Chanel,https://play-lh.googleusercontent.com/a-/ALV-UjVA4pKvCdFO29MArkibgVHyHU4lqWVnBtHTEk4-tx9ywXSVEaqo,"Buka shopee langsung video, Di off sangat sulit, sangat menggangu pencarian barang. Sebaiknya untuk video jangan dijadikan start playing saat membuka aplikasi. sangat menggangu. Terimakasih sebelumnya atas perhatiannya. pee pee",2,0,3.48.28,2025-04-20 22:36:34,"Hi Kak Uthek, maaf ya, Aku saranin Kakak bisa lakukan clear chace dg cara masuk ke Akun Shopee > menu ""Saya"" > ""Pengaturan Akun"" > ""Tentang"" > ""Hapus Cache"". Klo masih terkendala mohon hubungi kami dg memberikan screenshot review ini DM ke Social Media kita @Shopee_id / @Shopeecare_id ya untuk IG dan @ShopeeID / ShopeeCare untuk X (twitter). ya ^EX",2025-04-20 23:11:33
64b556d5-abec-4a3d-ab3b-f8bae17c4f14,Kiki,https://play-lh.googleusercontent.com/a-/ALV-UjURmnjaMX7243wl0LJCsMSbucLZ0co58dOo6AVeobG5Qh1x0cVV,"Sangat berat di hp, kebanyakan fitur yg bikin lemot. Ini malah tiap buka aplikasi langsung ke live, tanya CS diminta klik pengaturan terus cari tampilan awal tapi ga nemu tuh. Parah lemotnya sampe salah klik pesanan gara2 saking beratnya di hp. Perhatiin dong kenyamanan pengguna, ga semua2 kayanya harus dimunculin dilayar utama.",1,114,3.45.60,2025-03-17 15:00:46,"Hai kak, mohon maaf atas ketidaknyamanannya. Untuk apk yg sering bugs, Kakak bisa lakukan clear chace dg cara masuk ke Akun Shopee>menu ""Saya"">""Pengaturan Akun"">""Tentang"">""Hapus Cache"". log out-log in, coba berkala 1x24 jam. unutk pengecekan lebih lanjut mohon hubungi kami di DM Social Media kita @Shopee_id / @Shopeecare ya kak. stay safe^RJ",2024-12-01 17:47:19
577eed42-ef6c-4b32-89c2-8ce63d44ec9f,Herwien Harijono,https://play-lh.googleusercontent.com/a-/ALV-UjX2InSEYT2AcWbmliA-gMqUQEsqLZxUnFYxC8fYSPBh7U1nfh1B,pengalaman sangat baik dan memuaskan selama berbelanja memakai SHOPEE..... sistem yang dibuat sangat bagus dan memudahkan pelanggan dalam berinteraksi untuk segala masalah yang timbul dalam proses berbelanja....👍👍👍,5,0,3.48.28,2025-04-21 00:19:31,"Hi kak Herwien Harijono.makasih ya untuk bintang dan reviewnya. aku seneng banget deh kalau kamu merasa terbantu dengan berbelanja di Shopee. moga kamu selalu setia belanja di Shopee ya kak. cuss kak belanja lagi, jangan sampai voucher vouchernya dibiarkan begitu saja hihi. Stay safe ^BZ",2025-04-21 01:11:53
6e9088cc-3639-458d-8d40-2054c693e3d4,Ryanto MGJogjakarta,https://play-lh.googleusercontent.com/a-/ALV-UjW7nu68fmw7900iRcGyBVImD10bWTNN42FotxMhRETY1_ayt6s,"knapa koq setelah di perbaharui,terus masuk,cuma muter2 kayak gasingan..,pdahal signal aman..,setelah di perbaharui bukannya bagus,malah muter2 gak ada gambar nya..,segera benahi,apk baru ini masih banyak bug.. Sekalian nomer kurir harus di cantumkan, agar kita bisa memberi tahu kurir, saat pengantaran, saat kita tidak di rumah..",5,833,3.44.26,2025-03-06 13:16:15,"Hai kak, maaf banget ya udah buat ga nyaman. Terkait kendala kamu, mimin saranin kamu bisa clear cache aplikasi kamu, pastiin udah update ke versi terbaru, jaringan internet kamu stabil dan coba secara berkala ya kak. kalau masih berkendala, jangan sungkan untuk colek mimin ke DM IG @shopee_id . Sehat selalu 🙏^DP",2023-08-09 16:43:32
a5160f34-2471-44a0-9873-a46268a7016a,Krisdayanti Ketaren,https://play-lh.googleusercontent.com/a-/ALV-UjXfudLHvW-7pZL8rDhJx-dBnDFOunwoCdZpDIKjc2MOXJRjWjYM,(sy update karna sudh bagus)Saya kasih rating 1 bintang karena kekecewaan saya terhadap pihak shoppe khususnya shoppe expres. gatau kenapa akhir akhir ini pengiriman menggunakan jasa ekspedisi shoppe expres nya bener bener lambat sekali.. paket sudah sampai di transit terakhir tp baru di antar ke alamat sampe seminggu padahal paket tsb mau di pake. saya kasih bintang 5 kembali jika sudah di perbaiki. trims,5,47,3.47.37,2025-04-01 14:07:01,"Hai kak, maaf yaaa udah buat kamu kecewa terkait kendala yang kamu alami. Untuk pengecekan lebih lanjut boleh infokan detail kendala, username dan no pesanan ke DM @Shopee_id / @Shopeecare ya. Ditunggu🙏 ^MS",2024-09-05 07:22:24
10699f06-5e99-43cc-9031-f47685869eb5,Wulan Salsabilla,https://play-lh.googleusercontent.com/a/ACg8ocJohtXWocKqIKjsSnDhmORM89exKT2WKsdzZJTE_INfMDtPTg=mo,saya lumayan sering belanja di shoope selain harga nya murah datang nya juga lumayan cepet tapi untuk kesesuaian barang itu tolong di cek lagi karna mungkin ada beberapa yang pesan (a) malah dateng (b) dan itu mungkin sangat mengecewakan bagi yang sudah ber ekspetasi tinggi atas pesanan nya dan mungkin ada beberapa juga yang berpendapat memang harus sesuai dengan uang tapi mungkin juga ada sebagian yang sudah sesuai dengan uang ada yang datang nya tidak seperti di gambar/tidak realpick..😊,5,9,3.47.39,2025-04-11 13:29:48,"Hi kak Wulan Salsabilla, makasih ya buat review bintang 5 dan feedbacknya. Semoga Shopee bisa terus bantu mempermudah memenuhi kebutuhan kamu ya kak. Yuk cek aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Sehat selalu ^LT",2025-04-11 14:40:09
98733664-2985-49da-8da8-93ff7ddb694c,Mufar Jimin,https://play-lh.googleusercontent.com/a/ACg8ocLuV5CCEcXaBS6dV27VqVvewDlMAiN7kvrykpRHWmS2ZkZVSg=mo,bisa g jangan susah2 klu mau login...susah amat sih untuk lokinnya heran biasanya jg gampang...saya kan hp baru lupa kata sandinya jg mau login aja masih harus muter2 dulu...bisa g sih di gampangin aja...q kasih bintang satu dulu nanti klu udah bisa login q tambahin....,1,1,3.48.28,2025-04-21 00:02:08,"Hi kak Mufar Jimin, maaf ya udah buat kecewa. Shopee selalu memberikan pelayanan yg terbaik untuk semua pengguna. Agar bisa aku bantu pengecekan kendalanya, kakak bisa infoin ke aku detail kendala di DM @Shopee_id / @shopeecare_id Ditunggu ya kak, stay healthy ^BZ",2025-04-21 01:23:40
20cfc458-4221-44c7-bb55-2737f9d928dd,Keysa Senda,https://play-lh.googleusercontent.com/a/ACg8ocKajGBiOWmsYQoQwfCdcQzGzbA5bNpTelIqCS2GJSh88JmTEA=mo,"selama ini saya belanja pake Shopee, sbelumnya tdk ada kendala sama sekali, tpi akhir2 ini kok barang yg saya pesan tereture otomatis.. padahal sudah lama menunggu barangnya, tiba2 aja direture, padhal sya tdk pernah membatalkan pesanan trsebut.. klu bisa dari pihak Shopee harus tegaskan lagi ke jasa pengiriman SPX, Biar kalau barang klu sudha di mereka harus segerah di antarkan ke alamat tujuan.. jgn di simpan lama sampai waktu estimasi habis, ujung ujungnya di retur itu barang.",5,428,3.46.36,2025-04-12 09:13:35,"Haii kak Keysa Senda, maaf ya udh bikin km risau terkait kendala kamu. Biar bisa Aku bantu cek kendalanya infoin ke aku username dan nomer pesanan kakak boleh colek Aku di DM @Shopee_id / @shopeecare_id ya kak. Dtunggu  ^LI",2025-04-12 10:17:45
f70a14c6-c2f8-43f7-a20b-81a6e244edfd,sony indra prabowo,https://play-lh.googleusercontent.com/a/ACg8ocKCLjCNKUHnEzM0YA20Jv2eb9WPWlPOBOSSjPk9_Z2tAAdl4A=mo,"sangat mengecewakan !!! akun penjual di batasi karena menjual barang yang tidak diperbolehkan , padahal baru pertama kali melakukan kesalahan karena belum tau perihal peraturan tersebut ,diminta buat surat pernyataan dan sudah dibuat tapi tidak ada perubahan. akun pembeli juga kena imbasnya Spinjam dan Paylater tidak bisa digunakan juga. tidak ada peneguran keras seperti jika mengulangi lagi baru di batasi tapi baru sekali langsung di batasi. pelayanan sangat menurun dibandingkan dulu",1,0,3.48.28,2025-04-20 13:09:06,"Hi kak sony indra prabowo, maaf ya atas ketidaknyamannya terkait kendala pesanan kakak, agar bisa aku bantu cek, boleh infoin detail kendala dan username shopee melalui DM di shopee_id, aku tunggu ya kak, Terimakasih telah menghubungi Shopee^NC",2025-04-20 14:51:07
8d89a4da-d2c4-4ddb-9ffc-5c0d159d4c6a,GENZ KECE,https://play-lh.googleusercontent.com/a-/ALV-UjU9Epn7NQWrV-9NhInSmNCA-HQCaDA5Zc5OG6sIyqUJe0e-fdSf,"bagus sih ini, memudahkan kita yg mager pergi berbelanja yg malu malu lama lama milih barang + yg suka nanya nanya jenis bareng, kalo disni kita bisa milih sepuasnya tanpa batas waktu dan yg penting kita bisa menghubungi penjualnya langsung bisa minta pengembalian juga. kalo kita pergi beli langsung kebanyakan enggak ada stok trus kalo milih lama lama pegawainya enggak ramah",5,3,3.47.40,2025-04-10 12:03:08,,
1f6a23b2-a953-43ed-a782-95726fef6c6a,rustam ron,https://play-lh.googleusercontent.com/a/ACg8ocIGyqm-OgMAHAsSLrXiwH-yyrZS0qGRTKWYMqykOQb-wkpyxA=mo,"sempat membaik beberapa hari, skrang kumat lagi setiap buka app langsung di suguhkan video yg tidak di butuhkan, dan sangat tak nyaman. kebijakan ini mungkin perlu di pertimbangkan lagi kalau bisa, instal ulang DLL gak mempan, tapi ya sudahlah trimakasih saja khusus video-videonya.",1,0,3.48.28,2025-04-21 10:54:17,"Hi kak rustam ron, maaf buat ga nyaman terkait kendala yg kmu alami. Agar bisa aku bntu utk pengecekan, boleh infoin detail kendala km dgn memberikan screenshot review ini melalui DM ke Media Sosial @Shopee_id / @Shopeecare_id ya kak, Terimakasih dan sehat selalu kak^FO",2025-04-21 11:14:30
697b441c-9de7-489e-a870-e07b88eed2ac,Fitra Muhammad,https://play-lh.googleusercontent.com/a-/ALV-UjWtMzMibHLE9yj44Qms-NofX4l6cMPJd1rKTw1q0Qp9vf1dRx5r,"saya tidak suka dengan aplikasi shopee yg sekarang, saat buka aplikasi langsung ke menu live&video, itu bikin hp kentang saya makin ngelag. ulasan bintang 1 ini tidak akan saya ubah selama aplikasi saat dibuka langsung ke menu live&video. saya harap update selanjutnya saat buka aplikasi interface awal di menu beranda atau profil akun.",1,167,3.47.40,2025-04-10 11:48:12,"Hai kak Fitra Muhammad, terima kasih ya untuk feedbacknya. Kedepannya shopee akan terus berusaha lebih baik lagi agar para pengguna lebih nyaman dalam menggunakan shopee. Kalo ada pertanyaan/kendala, bisa hubungi DM Social Media twt @shopee_id / @shopeecare. Sehat selalu ^ZY",2025-04-10 12:35:26
0fa4bd7b-658e-425c-8b2b-c105a8f4c1d4,Nur Septiani,https://play-lh.googleusercontent.com/a/ACg8ocK0xoj1rT_4udfqWfiQdb_HiY2bFgpTH7CA1FoqY7lAHvz9Ag=mo,"sangat mudah berbelanja di shopee... vitur viturnya juga bagus... rekomendasi barang yang saya cari sangat banyak,jadi tidak usah bingung dan capek capek lagi mau belanja... tinggal rebahan dirumah dan tunggu beberapa hari, sudah langsung sampe depan rumah pesanan nya... mas kurir nya juga ramah,selalu siap sedia membantu bila ada kendala... selalu saya kasih bintang lima untuk mas kurir... thanks shopee...🤗 semoga kedepannya bisa lebih banyak voucher lagi untuk yang sudah berlangganan☺️☺️",5,860,3.46.37,2025-03-23 01:03:17,"Hi kak, Nur Septiani makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id . Terima kasih telah menghubungi shopee sehat selalu ^WE",2025-03-23 02:21:32
12fa51f5-6f64-4cca-8532-b0d3cc4d9ae7,bagus irawan,https://play-lh.googleusercontent.com/a-/ALV-UjVaPQhSUrzipqV-D9QuRc-dcLAflFQxl2vlOKpc-ec6x_ZB5XY,"saya lumayan di buat kecewa sama aplikasi ini, 3 kali saya pesan barang dan gaada yang sampai. barang udh sampai kota tujuan tapi kurir gamau antar di tunda sampai berhari"" dgn alasan yang ga masuk akal, di tanya ga respon dll. smpai barangnya saya suruh retur ke toko lagi alhasi gaada yang sampai!!! mending tik tok shop 3 hari udh sampai tujuan",2,14,3.47.40,2025-04-10 01:48:26,"Hai kak bagus irawan maaf ya udh buat km ga nyaman terkait kendala yg km alami, Agar aku bisa bantu pengecekan lebih lanjut boleh infoin Username dan No pesanan km yg berkendala melalui DM ke Social Media kita @shopee_id/@shopeecare_id. Sehat selalu^NB",2025-04-10 02:43:23
aedb4177-6c4d-4b73-849f-7200cb51c556,Kata Orang,https://play-lh.googleusercontent.com/a-/ALV-UjXt7zwHmC5xA9XtER_THdVvMmN8cKAKDQd7orUGNdK8oPXx3Vet,"1. pengiriman via SPX sangat sangat lambat 2. banyak toko yang tidak menampilkan foto barang asli, sebaiknya dilakukan pengecekan secara sistem sehingga foto yang terindikasi sama bisa ditolak untuk ditampilkan 3. layanan shopee chat berasa seperti robot penjawab, sehingga tidak mendapatkan solusi pasti. 4. jaminan pasti menerima sebaiknya diganti bukan dengan memberi voucher, karena keterlambatan tetap terus terjadi ada baiknya mengganti SPX ke kurir lain",1,126,3.46.37,2025-03-27 11:33:24,"Hai kak Kata Orang, maaf -terkait kendala yang kamu alami. feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Jangan khawatir yaa, biar aku bisa bantu lebih lanjut boleh infoin username dan detail kendala km ke aku melalui DM @Shopee_id / @Shopeecare. Have a nice day ^AF",2025-03-27 12:35:28
373381a6-30c8-4b27-9f63-304f4f059677,Hafiz Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocKXfc2sqMzlsqL6YGz7zdM_-yE_Z2YLJu-k-e0zPbAx9lDeNg=mo,"Aplikasi nya bagus ,tp pengiriman sangat buruk dan super lelet ,beda dengan expedisi sebelah, alias JNT dulu yg super cepat ,maap saya kasih bintang ⭐ dulu",1,3,3.47.40,2025-04-11 18:42:44,"Hi kak Hafiz Kurniawan, mohon maaf atas ketidaknyamananannya. Terkait kendala yang kakak alami. Untuk pengecekan mohon informasikan detail kendalanya via DM ke sosmed @Shopee_id/@Shopeecare ya. Stay healthy ^SU",2025-04-11 19:13:14
e97d2dc5-1b08-4b7a-99b2-35d05b68f026,Fitrii Fitrii,https://play-lh.googleusercontent.com/a/ACg8ocL6icIw9QiuS_7TFuAVvxYRwjp4oNJPPsZEvZTsEFURXwAY2w=mo,"setelah diupdate kok jadi lemot ya, jaringan bermasalah terus padahal internet saya aman, buka apk lain juga lancar, kaya nyesel aja udah update tau gini ga saya update. kirain makin lancar ehh malah makin lelettt",2,2,3.47.40,2025-04-12 12:44:29,"Hi Kak Fitrii Fitrii, maaf ya untuk kendala aplikasi shopee kakak. Silahkan kakak bisa lakukan Clear Cache pada aplikasi Shopee kakak terlebih dahulu & km bsa mencoba mnggunakan internet lain sprti wifi ya kak. Namun, agar bisa aku bntu cek lebih lanjut, km bisa infoin SS Kendala aplikasi kakak ke DM @Shopee_id ya. Aku tunggu ya kak ^LO",2025-04-12 13:26:12
fc8cf56b-a984-4cc5-ae85-03dc767f791a,Aldi. R,https://play-lh.googleusercontent.com/a-/ALV-UjVZs84pb9-Vg8RLADz9P0DT7qkHLT0e-wz-b-6NOwn8vGJZDFn2,"Tolong untuk opsi pengiriman diperbaiki lagi, kembalikan opsi pengiriman seperti dulu menggunakan J&T. Pakai shopee SPX sangat lambat dan selalu saja telat, bahkan bisa telat sampai seminggu. Tolong diperbaiki lagi",1,59,3.43.40,2025-02-28 12:13:33,"Hi kak Aldi. R, maaf ya terkait kendala pengiriman yang lama. Untuk pengecekan lebih lanjut boleh infoin username shopee kakak, no. pesanan dan detail kendala ke aku melalui DM IG @Shopee_id / @Shopeecare_id. Terimakasih telah menghubungi shopee ^SN",2025-02-28 14:25:21
e7b3b2e5-fb74-46b2-981d-93b07b55e7c1,Pangki Johanes,https://play-lh.googleusercontent.com/a/ACg8ocJrOzlM3kKTm2284-jFW-NSGQtHGVmSJKJPT6t20czzvkCg=mo,Sejak ga sama j&t pengiriman amburadul semua lelet kek siput. kelewat semua sama estimasi dateng nya. sebelum ngambil keputusan itu dipikir dulu lah. masak pengiriman lelet semua kita bayar ongkirnya tapi dateng nya pasti kelewatan semua aneh emang.,1,2,3.48.26,2025-04-15 08:58:41,"Hai kak Pangki Johanes, maaf ya udah bikin ga nyaman terkait kendala pengiriman. Agar bisa aku bantu cek lbh lanjut, boleh infoin username & nomor pesanan yg berkendala ke DM IG @shopee_ID ya kak. Stay safe ^BL",2025-04-15 09:24:08
bbda9022-2a1c-4639-b447-7751d1866b05,Agustina Deda,https://play-lh.googleusercontent.com/a-/ALV-UjUAdhJW9piUyNNyUX7rBtIF93QEgbS-iO2RJ8Qe1QlLEifh3jA,Shopee aplikasi belanja terbaik....menurut saya....klw mau belanja di shopee aja....pengiriman cepat dan tepat dan banyak fitur2nya...dijamin ok.. shopee yg terbaik.... paket dikirim dan tiba dgn cepat..... mantap 👍👍,5,12,3.48.28,2025-04-21 01:49:30,"Hai kak makasih ya udah sempetin waktu kasih review buat Shopee, moga makin setia dan betah ya sama Shopee. Stay tune terus di aplikasi dan sosial media resmi Shopee biar gak ketinggalan info terbaru dan promo menarik lainnya. Kalo ada pertanyaan terkait shopee infoin ke dm IG @shopee_id ya. Have a good day😊 ^KN",2024-06-29 22:26:31
5b2e86ce-d647-4718-a8c5-de4b1e995bca,"MAMA Dinda,Nadien 8c,meylan 3B",https://play-lh.googleusercontent.com/a/ACg8ocL1bMy6o0Mj1-ZDimXXzpNReGsMNxG1JNuj--XzAqLwrq95-w=mo,"Aplikasi shope makin lama makin berat,biasanya di aplikasi shopee sering nonton film atau drama pendek tapi sekarang ga lagi² deh,sebab kalau buka vidionya lag abis itu hp tiba² mati sendiri,kadang² lama banget baru bisa reboot,tolong di perbaiki",1,74,3.43.40,2025-02-22 11:06:52,"Hai kak MAMA Dinda,Nadien 8c,meylan 3B. Maaf ya terkait kendala aplikasi kakak. aku infoin pastikan aplikasi kmu dlm versi terbaru & kmu juga bisa clear cache, logout login kembali. Coba secara berkala dalam 1 X 24 Jam & aku sarankan kakak bisa pakai aplikasi shopee lite. Jika masih berkendala, langsung hub aku diDM sosmed @Shopee_id. Stay Safe^MK",2025-02-22 13:15:40
